TransactionAmount,TransactionDate,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType,CustomerOccupation,Channel,Cluster
140.98,2023-05-25 16:34:22,Memphis,60.0,100.00000000000001,1.0,8127.4800000000005,2024-11-04 08:12:13,Debit,Engineer,Branch,0
288.04,2023-08-24 16:47:21,Denver,68.0,63.0,1.0,1748.02,2024-11-04 08:10:00,Debit,Retired,Branch,3
800.55,2023-05-04 16:21:31,Oklahoma City,31.0,107.99999999999999,1.0,9660.22,2024-11-04 08:06:49,Debit,Engineer,Branch,2
485.54,2023-02-06 17:46:59,Houston,46.0,143.0,1.0,6371.51,2024-11-04 08:11:46,Debit,Engineer,Branch,2
521.15,2023-02-17 18:16:05,Kansas City,54.0,214.0,1.0,9442.47,2024-11-04 08:07:31,Debit,Engineer,Branch,2
321.79,2023-08-07 17:30:33,Raleigh,63.0,61.00000000000001,1.0,5959.2,2024-11-04 08:10:01,Debit,Retired,Branch,3
304.93,2023-02-24 16:23:22,Portland,65.0,158.0,1.0,13531.22,2024-11-04 08:08:15,Debit,Engineer,Branch,2
432.08,2023-07-31 16:04:55,El Paso,40.0,145.0,1.0,11500.62,2024-11-04 08:11:46,Debit,Engineer,Branch,2
694.2,2023-12-07 16:20:08,Milwaukee,61.0,72.0,1.0,1389.37,2024-11-04 08:07:23,Debit,Retired,Branch,3
116.86,2023-03-20 18:28:48,Louisville,55.0,171.0,1.0,6706.56,2024-11-04 08:12:15,Debit,Engineer,Branch,2
386.81,2023-03-03 18:02:52,Detroit,57.0,149.0,1.0,7175.29,2024-11-04 08:10:50,Debit,Engineer,Online,2
74.88,2023-05-24 16:25:50,Atlanta,25.0,202.0,1.0,420.67,2024-11-04 08:07:46,Debit,Student,Branch,1
195.76,2023-05-22 16:17:19,Philadelphia,75.0,99.0,1.0,7323.53,2024-11-04 08:09:48,Debit,Retired,Branch,3
134.7,2023-08-21 16:03:18,Fort Worth,50.0,106.0,1.0,8395.85,2024-11-04 08:11:07,Debit,Engineer,Branch,2
890.24,2023-07-07 18:03:43,Las Vegas,33.0,161.0,1.0,5140.93,2024-11-04 08:07:32,Debit,Engineer,Online,2
361.27,2023-01-06 17:01:53,Omaha,63.0,180.0,1.0,7945.57,2024-11-04 08:10:07,Debit,Engineer,Branch,2
131.56,2023-10-19 16:42:37,Charlotte,44.0,42.00000000000001,1.0,5873.54,2024-11-04 08:07:12,Debit,Engineer,Branch,0
485.51,2023-11-28 16:49:27,Milwaukee,76.0,37.0,1.0,3074.45,2024-11-04 08:08:02,Debit,Retired,Online,3
547.87,2023-07-10 17:15:27,Columbus,64.0,131.0,1.0,6155.76,2024-11-04 08:10:31,Debit,Retired,Branch,3
457.3,2023-06-26 18:25:21,Virginia Beach,28.0,15.0,1.0,8318.29,2024-11-04 08:07:53,Debit,Engineer,Online,2
506.24,2023-01-13 16:44:26,Chicago,58.0,64.0,1.0,230.09,2024-11-04 08:11:40,Debit,Engineer,Branch,2
486.59,2023-12-19 16:55:17,Indianapolis,57.0,119.0,1.0,2513.56,2024-11-04 08:10:02,Debit,Retired,Branch,3
163.68,2023-09-28 16:20:57,San Diego,41.0,292.0,1.0,10090.05,2024-11-04 08:11:01,Debit,Engineer,Branch,0
581.65,2023-01-09 16:54:58,Boston,22.0,176.0,1.0,480.19000000000005,2024-11-04 08:09:39,Debit,Student,Branch,1
52.01,2023-11-07 16:46:04,Mesa,48.0,85.0,1.0,1120.88,2024-11-04 08:11:27,Debit,Engineer,Branch,2
630.24,2023-11-29 18:10:30,Boston,21.0,61.99999999999999,1.0,370.81,2024-11-04 08:11:52,Debit,Student,Branch,1
523.74,2023-11-02 16:36:37,Oklahoma City,43.0,159.0,1.0,13498.55,2024-11-04 08:06:52,Debit,Engineer,Branch,2
705.6,2023-02-20 18:41:43,Phoenix,40.0,123.99999999999999,3.0,14804.7,2024-11-04 08:09:04,Debit,Engineer,Branch,0
217.5,2023-10-23 18:54:48,Denver,46.0,35.0,1.0,3057.4,2024-11-04 08:06:58,Debit,Engineer,Branch,0
91.48,2023-01-23 16:50:31,Fort Worth,51.0,141.0,1.0,14942.779999999999,2024-11-04 08:09:17,Debit,Engineer,Branch,2
5.25,2023-11-13 18:26:24,San Jose,39.0,49.0,1.0,14143.32,2024-11-04 08:12:22,Debit,Engineer,Branch,2
54.03,2023-09-19 17:16:46,Milwaukee,56.0,161.0,1.0,6736.3,2024-11-04 08:07:36,Debit,Retired,Branch,3
736.73,2023-11-27 16:05:27,Memphis,48.0,10.0,1.0,3313.07,2024-11-04 08:10:54,Debit,Engineer,Branch,0
368.91,2023-03-10 17:49:57,Virginia Beach,54.0,14.0,1.0,829.7099999999999,2024-11-04 08:10:28,Debit,Engineer,Branch,0
33.06,2023-01-17 16:03:41,Fort Worth,53.0,170.0,1.0,1540.87,2024-11-04 08:06:43,Debit,Retired,Online,3
66.5,2023-05-04 16:44:56,Louisville,32.0,144.0,1.0,6820.23,2024-11-04 08:08:06,Debit,Engineer,Online,2
177.08,2023-01-06 17:16:44,Las Vegas,35.0,85.0,1.0,13475.14,2024-11-04 08:12:21,Debit,Engineer,Online,2
588.54,2023-02-06 17:57:28,Portland,32.0,130.0,1.0,714.4499999999999,2024-11-04 08:10:37,Debit,Engineer,Branch,0
173.5,2023-10-23 17:16:20,Nashville,21.0,282.0,1.0,1306.91,2024-11-04 08:11:52,Debit,Student,Branch,1
78.33,2023-07-31 16:13:12,Memphis,56.0,189.0,1.0,7255.33,2024-11-04 08:08:18,Debit,Engineer,Online,2
40.66,2024-01-01 16:08:49,Louisville,59.0,156.0,1.0,1153.84,2024-11-04 08:11:28,Debit,Retired,Branch,3
97.22,2023-02-20 17:30:19,Atlanta,77.0,55.0,1.0,6647.73,2024-11-04 08:11:17,Debit,Retired,Branch,3
34.07,2023-11-06 17:22:58,Philadelphia,22.0,81.0,1.0,8709.77,2024-11-04 08:07:21,Debit,Student,Branch,1
492.06000000000006,2023-10-19 16:14:15,Fresno,23.0,74.0,1.0,857.9,2024-11-04 08:09:56,Debit,Student,Online,1
842.01,2023-09-12 16:43:27,Virginia Beach,53.0,185.0,1.0,509.45000000000005,2024-11-04 08:08:33,Debit,Engineer,Online,2
73.55,2023-01-09 16:09:48,Atlanta,51.0,158.0,1.0,2812.06,2024-11-04 08:11:21,Debit,Engineer,Branch,2
760.53,2023-09-04 18:13:25,Phoenix,57.0,118.0,1.0,6179.91,2024-11-04 08:09:35,Debit,Engineer,Online,2
273.08,2023-01-30 16:09:08,Houston,26.0,134.0,1.0,6609.3,2024-11-04 08:07:57,Debit,Engineer,Branch,0
371.69,2023-12-22 16:27:49,San Francisco,67.0,143.0,1.0,3484.32,2024-11-04 08:09:59,Debit,Retired,Branch,3
218.96,2023-08-30 16:11:47,Seattle,18.0,13.0,1.0,754.21,2024-11-04 08:10:35,Debit,Student,Branch,1
227.39,2023-12-25 16:58:19,Atlanta,18.0,65.0,1.0,751.09,2024-11-04 08:11:36,Debit,Student,Online,1
237.99,2023-05-08 16:45:11,Kansas City,39.0,86.0,1.0,8510.09,2024-11-04 08:11:36,Debit,Engineer,Branch,0
186.6,2023-07-04 16:27:23,Washington,58.0,13.0,1.0,1508.72,2024-11-04 08:06:24,Debit,Engineer,Online,2
341.15,2023-02-13 17:18:15,San Jose,18.0,148.0,1.0,511.36999999999995,2024-11-04 08:10:09,Debit,Student,Online,1
434.58,2023-09-06 16:28:38,Memphis,59.0,215.0,1.0,12648.32,2024-11-04 08:08:15,Debit,Engineer,Branch,2
312.88,2023-05-26 18:12:50,Portland,54.0,44.0,1.0,233.21,2024-11-04 08:07:23,Debit,Engineer,Branch,0
75.15,2023-09-18 17:31:23,Boston,23.0,154.0,1.0,1092.92,2024-11-04 08:11:00,Debit,Student,Branch,1
23.3,2023-08-14 18:13:38,Los Angeles,59.0,161.0,1.0,6711.15,2024-11-04 08:08:06,Debit,Engineer,Branch,2
47.38,2023-02-08 18:18:07,Seattle,25.0,61.00000000000001,1.0,459.37,2024-11-04 08:07:05,Debit,Student,Online,1
512.81,2023-07-19 16:57:01,Sacramento,79.0,30.0,1.0,6994.34,2024-11-04 08:11:58,Debit,Retired,Branch,3
488.15000000000003,2023-07-31 16:01:00,Louisville,43.0,168.00000000000003,1.0,7071.09,2024-11-04 08:11:13,Debit,Engineer,Branch,0
12.82,2023-04-05 18:37:10,Fort Worth,44.0,156.0,1.0,9045.19,2024-11-04 08:08:25,Debit,Engineer,Branch,2
66.9,2023-04-17 16:50:45,Charlotte,79.0,129.0,4.0,5238.71,2024-11-04 08:10:39,Debit,Retired,Online,3
535.91,2023-07-07 16:38:12,Las Vegas,43.0,22.0,1.0,9642.12,2024-11-04 08:10:49,Debit,Engineer,Online,2
270.72,2023-07-03 18:01:00,Washington,26.0,53.00000000000001,1.0,6263.96,2024-11-04 08:11:05,Debit,Engineer,Online,2
97.98,2023-02-06 16:09:48,Denver,72.0,18.0,1.0,7460.329999999999,2024-11-04 08:08:43,Debit,Retired,Branch,3
196.08,2023-08-25 16:52:28,San Francisco,61.0,98.0,1.0,4233.82,2024-11-04 08:06:31,Debit,Retired,Online,3
251.18000000000004,2023-06-01 16:51:11,San Jose,42.0,246.0,1.0,8303.9,2024-11-04 08:07:55,Debit,Engineer,Branch,2
44.52,2023-03-28 18:30:25,El Paso,28.0,205.0,1.0,314.28,2024-11-04 08:10:28,Debit,Student,Online,1
178.87,2023-05-23 16:03:54,Baltimore,35.0,180.0,1.0,5241.23,2024-11-04 08:10:16,Debit,Engineer,Online,2
1176.28,2023-12-20 16:08:02,Kansas City,54.0,174.0,5.0,323.69,2024-11-04 08:11:44,Debit,Engineer,Branch,2
386.68,2023-10-31 16:48:01,New York,46.0,128.0,1.0,6863.06,2024-11-04 08:06:28,Debit,Engineer,Branch,0
167.14,2023-04-24 18:33:29,Denver,76.0,20.0,1.0,3877.7299999999996,2024-11-04 08:06:26,Debit,Retired,Online,3
345.22,2023-09-05 16:55:47,Fresno,69.0,253.0,1.0,4046.5800000000004,2024-11-04 08:07:36,Debit,Retired,Branch,3
74.85,2023-12-25 17:19:08,Raleigh,72.0,117.0,1.0,2409.73,2024-11-04 08:11:49,Debit,Retired,Branch,3
671.73,2023-10-16 16:15:54,Washington,58.0,53.99999999999999,1.0,5211.88,2024-11-04 08:12:04,Debit,Engineer,Branch,0
255.03999999999996,2023-11-23 16:15:59,Seattle,45.0,151.99999999999997,1.0,6217.86,2024-11-04 08:11:38,Debit,Engineer,Branch,2
45.77,2023-02-09 17:50:23,Philadelphia,25.0,109.0,1.0,5978.12,2024-11-04 08:08:01,Debit,Student,Online,1
329.69,2023-01-09 16:54:30,San Antonio,26.0,66.0,1.0,1671.66,2024-11-04 08:09:49,Debit,Student,Online,1
362.04,2023-07-10 16:37:11,Philadelphia,58.0,198.0,2.0,8421.88,2024-11-04 08:08:47,Debit,Engineer,Branch,0
11.92,2023-10-09 17:48:55,San Diego,53.0,52.00000000000001,1.0,14611.9,2024-11-04 08:11:22,Debit,Engineer,Branch,0
47.42,2023-12-19 16:46:08,San Diego,64.0,28.0,1.0,8253.52,2024-11-04 08:08:56,Debit,Engineer,Branch,2
35.99,2023-01-19 16:14:12,Miami,63.0,129.0,1.0,4489.79,2024-11-04 08:09:17,Debit,Retired,Branch,3
151.19,2023-05-05 16:04:36,New York,37.0,96.0,1.0,11903.82,2024-11-04 08:11:16,Debit,Engineer,Branch,0
242.62,2023-07-10 16:40:15,San Francisco,22.0,234.0,1.0,483.02000000000004,2024-11-04 08:07:09,Debit,Student,Online,1
48.72,2023-09-29 18:54:28,Virginia Beach,21.0,17.0,1.0,816.0799999999999,2024-11-04 08:07:27,Debit,Student,Branch,1
43.46,2023-07-21 17:02:42,Boston,25.0,80.0,1.0,578.06,2024-11-04 08:10:45,Debit,Student,Branch,1
1036.21,2023-07-21 18:54:14,Omaha,25.0,126.0,1.0,477.3,2024-11-04 08:12:22,Debit,Student,Online,1
443.79,2023-10-09 18:28:04,Las Vegas,53.0,87.0,1.0,3133.85,2024-11-04 08:11:16,Debit,Retired,Branch,3
365.14,2023-12-01 18:46:28,Dallas,68.0,57.0,1.0,5894.09,2024-11-04 08:07:25,Debit,Retired,Online,3
757.41,2023-05-05 16:31:53,Los Angeles,22.0,37.0,1.0,9532.42,2024-11-04 08:09:03,Debit,Student,Branch,1
20.54,2023-08-21 18:09:24,Fort Worth,51.0,72.0,1.0,5327.03,2024-11-04 08:07:28,Debit,Engineer,Branch,0
475.36,2023-10-02 16:03:09,Phoenix,34.0,105.0,1.0,2000.6,2024-11-04 08:06:59,Debit,Engineer,Branch,2
34.74,2023-06-26 16:40:21,San Francisco,56.0,24.0,1.0,6827.57,2024-11-04 08:11:03,Debit,Retired,Branch,3
689.54,2023-03-06 16:46:57,Oklahoma City,27.0,93.0,1.0,1633.76,2024-11-04 08:08:53,Debit,Student,Branch,1
211.18,2023-10-16 16:09:47,Washington,73.0,90.0,1.0,4069.1699999999996,2024-11-04 08:11:50,Debit,Retired,Branch,3
211.36,2023-11-21 16:23:41,Fort Worth,51.0,286.0,1.0,7943.469999999999,2024-11-04 08:11:10,Debit,Engineer,Branch,0
744.41,2023-07-31 16:35:59,Houston,39.0,107.0,1.0,8842.47,2024-11-04 08:11:27,Debit,Engineer,Online,2
61.43,2023-06-29 16:16:37,Phoenix,24.0,170.0,1.0,1882.77,2024-11-04 08:08:18,Debit,Student,Online,1
167.44,2023-09-25 16:11:18,Mesa,37.0,82.0,1.0,12526.71,2024-11-04 08:10:49,Debit,Engineer,Branch,0
361.46,2023-04-07 17:23:05,Nashville,21.0,83.0,1.0,4737.84,2024-11-04 08:10:42,Debit,Student,Online,1
378.85,2023-06-16 17:21:15,Virginia Beach,78.0,126.0,1.0,2300.53,2024-11-04 08:09:07,Debit,Retired,Branch,3
241.10999999999999,2023-06-16 16:41:23,Columbus,30.0,55.0,1.0,12385.05,2024-11-04 08:10:49,Debit,Engineer,Branch,0
131.93,2023-09-11 17:31:10,Fort Worth,31.0,13.0,1.0,4547.06,2024-11-04 08:06:50,Debit,Engineer,Branch,0
20.28,2023-07-19 17:42:38,Oklahoma City,36.0,213.0,1.0,2047.83,2024-11-04 08:10:02,Debit,Engineer,Online,2
415.88,2023-04-27 17:30:16,San Diego,70.0,170.0,1.0,10008.33,2024-11-04 08:08:01,Debit,Engineer,Branch,0
49.99,2023-02-09 17:53:59,Omaha,62.0,139.0,1.0,2299.64,2024-11-04 08:08:15,Debit,Retired,Branch,3
1221.65,2023-09-27 16:55:35,Denver,27.0,153.0,1.0,243.92,2024-11-04 08:10:41,Debit,Student,Online,1
100.66,2023-06-16 18:58:50,Dallas,50.0,144.0,1.0,14473.33,2024-11-04 08:11:54,Debit,Engineer,Branch,0
485.54,2023-12-08 16:47:48,Louisville,19.0,148.0,1.0,1533.32,2024-11-04 08:11:09,Debit,Student,Online,1
321.15,2023-02-10 17:06:40,Los Angeles,46.0,179.0,1.0,7005.05,2024-11-04 08:06:33,Debit,Engineer,Branch,0
711.3,2023-06-26 18:57:37,San Jose,21.0,51.00000000000001,1.0,955.4,2024-11-04 08:09:32,Debit,Student,Branch,1
12.23,2023-10-12 16:02:13,Houston,42.0,139.0,1.0,7844.880000000001,2024-11-04 08:07:29,Debit,Engineer,Branch,2
350.94,2023-10-30 17:17:51,Colorado Springs,20.0,64.0,1.0,221.56,2024-11-04 08:10:35,Debit,Student,Branch,1
301.85,2023-04-18 17:43:50,Columbus,54.0,25.000000000000004,1.0,6586.19,2024-11-04 08:10:05,Debit,Engineer,Online,2
29.34,2023-03-09 17:37:08,Louisville,65.0,30.0,1.0,3944.82,2024-11-04 08:11:42,Debit,Retired,Online,3
231.71,2023-04-24 17:01:08,Raleigh,27.0,148.0,1.0,1127.98,2024-11-04 08:07:02,Debit,Student,Branch,1
179.43,2023-08-11 18:20:48,Oklahoma City,58.0,244.0,1.0,2626.63,2024-11-04 08:10:00,Debit,Retired,Branch,3
36.71,2023-01-30 17:11:53,Jacksonville,48.0,55.0,1.0,6459.38,2024-11-04 08:11:44,Debit,Engineer,Branch,0
138.12,2023-04-11 17:18:50,Los Angeles,53.0,281.0,1.0,1649.69,2024-11-04 08:11:23,Debit,Engineer,Branch,0
233.24,2023-04-17 16:56:06,Louisville,33.0,72.0,1.0,6939.23,2024-11-04 08:07:39,Debit,Engineer,Branch,2
609.14,2023-11-23 16:09:39,Tucson,39.0,177.0,1.0,9033.87,2024-11-04 08:11:33,Debit,Engineer,Branch,2
436.64,2023-12-25 17:46:24,Los Angeles,31.0,111.0,1.0,14365.18,2024-11-04 08:08:23,Debit,Engineer,Branch,0
870.43,2023-05-31 16:54:20,Los Angeles,29.0,55.0,1.0,10115.18,2024-11-04 08:07:52,Debit,Engineer,Branch,0
354.4,2023-11-06 17:23:08,Chicago,74.0,128.0,1.0,7358.65,2024-11-04 08:10:00,Debit,Retired,Branch,3
22.63,2023-02-20 17:28:15,Kansas City,53.0,112.0,1.0,4438.03,2024-11-04 08:10:56,Debit,Engineer,Online,2
182.19,2023-06-19 16:36:25,Mesa,26.0,53.00000000000001,1.0,1176.1,2024-11-04 08:06:27,Debit,Student,Branch,1
126.81,2023-10-30 16:58:01,Philadelphia,26.0,290.0,1.0,5427.98,2024-11-04 08:12:22,Debit,Engineer,Branch,0
288.17,2023-09-08 16:48:51,Virginia Beach,37.0,50.00000000000001,1.0,3653.11,2024-11-04 08:10:16,Debit,Engineer,Online,2
118.77,2023-10-02 17:44:05,Atlanta,55.0,123.0,1.0,2104.82,2024-11-04 08:10:29,Debit,Engineer,Branch,0
651.82,2023-04-14 17:59:43,Indianapolis,21.0,166.0,1.0,1802.77,2024-11-04 08:07:02,Debit,Student,Branch,1
66.65,2023-10-17 16:58:59,Detroit,37.0,33.0,1.0,3559.96,2024-11-04 08:11:00,Debit,Engineer,Branch,2
98.53,2023-01-16 16:31:48,Denver,69.0,166.0,1.0,3564.8,2024-11-04 08:11:19,Debit,Retired,Branch,3
138.95,2023-06-02 16:48:43,Washington,71.0,30.0,1.0,6752.92,2024-11-04 08:08:37,Debit,Retired,Online,3
33.89,2023-11-10 16:10:34,Nashville,26.0,177.0,1.0,1444.75,2024-11-04 08:11:36,Debit,Student,Branch,1
23.71,2023-09-18 16:04:52,Atlanta,58.0,164.0,1.0,10788.89,2024-11-04 08:09:16,Debit,Engineer,Branch,0
1830.0,2023-03-01 16:31:58,San Antonio,55.0,238.0,1.0,2235.7,2024-11-04 08:11:59,Debit,Engineer,Online,2
26.06,2023-12-21 17:01:24,San Diego,65.0,283.0,1.0,12893.63,2024-11-04 08:12:00,Debit,Engineer,Branch,2
17.07,2023-05-01 17:17:12,Los Angeles,27.0,44.0,1.0,2798.15,2024-11-04 08:11:25,Debit,Engineer,Branch,0
703.89,2023-09-22 16:42:15,San Antonio,46.0,61.99999999999999,1.0,3583.67,2024-11-04 08:06:44,Debit,Engineer,Online,2
1271.9,2023-08-28 16:43:15,Houston,47.0,155.0,1.0,2120.8,2024-11-04 08:09:27,Debit,Engineer,Branch,2
26.55,2023-09-20 17:25:26,Houston,77.0,228.0,1.0,3085.38,2024-11-04 08:07:23,Debit,Retired,Branch,3
147.4,2023-06-09 16:10:51,San Jose,42.0,259.0,1.0,6797.71,2024-11-04 08:07:18,Debit,Engineer,Branch,0
202.11,2023-03-30 16:09:26,Memphis,27.0,18.0,1.0,746.47,2024-11-04 08:10:01,Debit,Student,Branch,1
308.42,2023-05-02 16:14:22,Nashville,75.0,39.0,1.0,5427.81,2024-11-04 08:06:34,Debit,Retired,Branch,3
11.18,2023-02-27 16:39:28,Miami,53.0,144.0,1.0,7467.300000000001,2024-11-04 08:10:57,Debit,Engineer,Branch,2
294.15,2023-02-02 16:19:31,Fresno,38.0,136.0,1.0,6362.16,2024-11-04 08:07:20,Debit,Engineer,Online,2
29.58,2023-10-30 17:54:19,Colorado Springs,54.0,121.0,1.0,8345.26,2024-11-04 08:11:01,Debit,Engineer,Branch,0
139.45,2023-07-10 16:43:05,Boston,27.0,30.999999999999996,1.0,1305.76,2024-11-04 08:10:08,Debit,Student,Online,1
432.63,2023-06-30 17:10:38,Colorado Springs,29.0,137.0,1.0,13648.36,2024-11-04 08:10:24,Debit,Engineer,Branch,2
131.43,2023-02-01 18:47:20,Charlotte,43.0,65.0,1.0,1337.5,2024-11-04 08:12:12,Debit,Engineer,Online,2
516.72,2023-10-09 18:43:04,Mesa,42.0,128.0,1.0,2015.6900000000003,2024-11-04 08:11:35,Debit,Engineer,Branch,2
121.82000000000001,2023-02-07 17:20:24,Colorado Springs,69.0,123.0,3.0,8354.54,2024-11-04 08:08:07,Debit,Engineer,Online,2
374.5,2023-07-24 16:45:31,San Francisco,26.0,178.0,1.0,1671.51,2024-11-04 08:08:37,Debit,Student,Branch,1
166.13,2023-09-06 17:01:50,Omaha,68.0,227.0,1.0,11822.53,2024-11-04 08:12:08,Debit,Engineer,Branch,2
626.9,2023-10-10 16:42:09,Chicago,23.0,146.0,1.0,587.1099999999999,2024-11-04 08:11:30,Debit,Student,Branch,1
466.85,2023-07-17 16:57:14,Austin,56.0,165.0,1.0,5422.53,2024-11-04 08:09:35,Debit,Retired,Branch,3
788.84,2023-05-17 17:00:34,Phoenix,58.0,231.0,1.0,1913.73,2024-11-04 08:09:42,Debit,Retired,Online,3
873.65,2023-03-23 16:38:40,Oklahoma City,37.0,59.00000000000001,1.0,12139.83,2024-11-04 08:09:57,Debit,Engineer,Online,2
525.28,2023-04-03 16:37:24,Colorado Springs,69.0,134.0,1.0,4693.6,2024-11-04 08:09:39,Debit,Retired,Branch,3
110.17,2023-09-07 16:08:12,Raleigh,30.0,137.0,1.0,464.2,2024-11-04 08:12:11,Debit,Engineer,Branch,2
632.69,2023-09-12 16:28:38,Denver,80.0,75.99999999999999,1.0,4363.74,2024-11-04 08:09:26,Debit,Retired,Branch,3
124.35,2023-12-08 16:39:15,Oklahoma City,72.0,90.0,1.0,3319.76,2024-11-04 08:11:35,Debit,Retired,Branch,3
43.85,2023-03-13 16:25:34,Fresno,62.0,122.0,1.0,4356.98,2024-11-04 08:07:18,Debit,Retired,Branch,3
283.81,2023-03-09 16:31:54,San Diego,28.0,29.000000000000004,1.0,1519.35,2024-11-04 08:10:46,Debit,Student,Branch,1
168.53,2023-06-14 16:30:42,San Francisco,71.0,112.0,1.0,5962.58,2024-11-04 08:12:09,Debit,Retired,Branch,3
218.59,2023-11-27 16:43:28,Denver,40.0,123.0,1.0,6699.23,2024-11-04 08:07:12,Debit,Engineer,Branch,0
132.84,2023-08-21 16:28:17,Oklahoma City,21.0,143.0,1.0,822.73,2024-11-04 08:08:40,Debit,Student,Branch,1
157.37,2023-11-15 16:54:44,Dallas,42.0,289.0,1.0,13964.31,2024-11-04 08:10:30,Debit,Engineer,Branch,0
144.77,2023-07-17 16:48:23,Albuquerque,20.0,159.0,1.0,867.3199999999999,2024-11-04 08:10:54,Debit,Student,Online,1
643.22,2023-05-03 17:04:32,Atlanta,64.0,93.0,1.0,1035.86,2024-11-04 08:07:46,Debit,Engineer,Branch,2
1392.54,2023-11-20 16:51:14,El Paso,41.0,297.0,1.0,13347.69,2024-11-04 08:09:15,Debit,Engineer,Branch,0
208.07,2023-07-10 16:51:12,Oklahoma City,32.0,36.0,1.0,8478.9,2024-11-04 08:11:43,Debit,Engineer,Online,2
94.3,2023-12-25 17:53:56,Phoenix,57.0,57.0,1.0,11088.95,2024-11-04 08:08:14,Debit,Engineer,Branch,0
295.5,2023-11-23 18:00:00,Mesa,59.0,36.0,1.0,6280.66,2024-11-04 08:07:08,Debit,Retired,Branch,3
30.229999999999997,2023-11-06 17:53:25,Austin,44.0,99.0,1.0,481.13,2024-11-04 08:12:06,Debit,Engineer,Branch,2
112.05,2023-10-26 16:16:12,Phoenix,26.0,159.0,1.0,1122.88,2024-11-04 08:08:31,Debit,Student,Branch,1
180.24,2023-07-03 17:03:48,Phoenix,58.0,144.0,1.0,8431.23,2024-11-04 08:09:17,Debit,Engineer,Branch,0
13.71,2023-05-30 17:54:22,Denver,38.0,148.0,1.0,8342.79,2024-11-04 08:11:17,Debit,Engineer,Online,2
96.54,2023-03-13 17:26:17,New York,58.0,95.0,1.0,7182.22,2024-11-04 08:10:31,Debit,Retired,Branch,3
79.35,2023-05-29 17:02:32,Los Angeles,67.0,70.0,1.0,1692.15,2024-11-04 08:09:48,Debit,Retired,Online,3
101.04,2023-07-10 18:16:07,San Antonio,27.0,160.0,1.0,1695.57,2024-11-04 08:06:43,Debit,Student,Branch,1
74.42,2023-11-23 17:23:16,El Paso,49.0,68.00000000000001,1.0,6264.21,2024-11-04 08:11:23,Debit,Engineer,Online,2
39.66,2023-05-18 16:16:53,Virginia Beach,52.0,169.0,1.0,8497.34,2024-11-04 08:07:20,Debit,Engineer,Branch,0
99.36,2023-05-09 16:55:54,Seattle,40.0,45.99999999999999,1.0,1272.12,2024-11-04 08:09:15,Debit,Engineer,Branch,2
123.85,2023-08-25 18:47:28,Las Vegas,56.0,244.0,1.0,3959.62,2024-11-04 08:06:36,Debit,Engineer,Online,2
426.93,2023-12-25 17:05:00,Omaha,19.0,247.99999999999997,1.0,476.18999999999994,2024-11-04 08:09:12,Debit,Student,Branch,1
133.73,2023-05-16 16:21:42,San Jose,25.0,123.0,1.0,1872.2200000000003,2024-11-04 08:09:22,Debit,Student,Online,1
222.39,2023-08-23 16:32:59,Virginia Beach,49.0,73.0,1.0,3117.39,2024-11-04 08:10:52,Debit,Engineer,Online,2
215.94,2023-06-05 16:06:43,Virginia Beach,22.0,140.0,1.0,1841.69,2024-11-04 08:10:45,Debit,Student,Online,1
6.3,2023-12-14 18:52:54,Columbus,80.0,283.0,5.0,7697.680000000001,2024-11-04 08:12:13,Debit,Retired,Branch,3
826.23,2023-05-31 16:25:19,Colorado Springs,29.0,209.0,1.0,7580.590000000001,2024-11-04 08:07:32,Debit,Engineer,Branch,2
416.37,2023-10-11 16:14:28,Columbus,35.0,67.0,1.0,7936.91,2024-11-04 08:08:50,Debit,Engineer,Online,2
131.46,2023-05-15 16:37:12,Charlotte,67.0,258.0,1.0,6642.33,2024-11-04 08:11:30,Debit,Retired,Branch,3
202.86,2023-05-22 17:24:46,Memphis,61.0,149.0,1.0,7642.250000000001,2024-11-04 08:08:54,Debit,Engineer,Branch,0
268.39,2023-06-26 18:25:14,Miami,26.0,171.0,1.0,136.74,2024-11-04 08:06:40,Debit,Student,Branch,1
194.85,2023-09-12 16:50:21,Jacksonville,23.0,130.0,4.0,319.84,2024-11-04 08:08:01,Debit,Student,Online,1
137.35,2023-03-29 18:12:17,Sacramento,40.0,220.0,1.0,12662.66,2024-11-04 08:10:23,Debit,Engineer,Online,2
712.75,2023-05-26 17:07:56,Philadelphia,44.0,25.000000000000004,1.0,8126.0599999999995,2024-11-04 08:09:52,Debit,Engineer,Branch,0
353.82,2023-04-10 17:57:59,Milwaukee,42.0,143.0,1.0,705.7499999999999,2024-11-04 08:06:40,Debit,Engineer,Branch,2
507.25000000000006,2023-10-30 17:21:38,Washington,73.0,143.0,1.0,5331.57,2024-11-04 08:11:10,Debit,Retired,Branch,3
212.74,2023-12-14 18:53:34,Seattle,27.0,128.0,1.0,7645.469999999999,2024-11-04 08:07:49,Debit,Engineer,Branch,0
364.42,2023-10-10 17:07:27,Colorado Springs,51.0,146.0,1.0,8119.73,2024-11-04 08:09:16,Debit,Engineer,Branch,2
195.12,2023-07-25 17:42:45,Louisville,46.0,144.0,1.0,6101.15,2024-11-04 08:10:40,Debit,Engineer,Branch,2
230.61,2023-09-04 16:41:19,Raleigh,80.0,204.0,1.0,2561.42,2024-11-04 08:09:46,Debit,Retired,Branch,3
